product_url,product_name,price,image,product_description,unique_id,ingredients,details,currency,product_id
https://www.cleverleben.at/produkt/orangennektar-2l-2724512,"Orangennektar, 2L",1.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24512-2080251249-BxMJ1nov-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24512-2080251249-BxMJ1nov.png']","Orangennektar, 2L  Der clever Orangennektar ist ein erfrischendes Orangennektargetränk aus 50% Orangensaftkonzentrat und wird praktisch im wiederverschließbaren 2 Liter Tetra Pak angeboten. Einfach clever  Fruchtgehalt von mindestens 50%  praktisch wiederverschließbar Orangennektar aus Orangensaftkonzentrat. Fruchtgehalt mindestens 50%",2724512,,Zum Inhalt,€,2724512
https://www.cleverleben.at/produkt/orangenlimonade-dose-330ml-2723812,"Orangenlimonade Dose, 330ml",0.45,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23812-1372572655-gqWh0rFd.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23812-1372572655-gqWh0rFd-medium.png']","Orangenlimonade Dose, 330ml  Die clever Orange Classic ist die pure Erfrischung, die man am besten gekühlt genießen sollte. Die Limonade schmeckt herrlich fruchtig nach Orange und ist perfekt für unterwegs. Einfach clever  Limonade mit Orangengeschmack  am besten gekühlt genießen  perfekt für unterwegs Erfrischungsgetränk mit Orangengeschmack. Fruchtgehalt 3%",2723812,,Zum Inhalt,€,2723812
https://www.cleverleben.at/produkt/loeskaffee-gold-200g-2722549,"Löskaffee Gold, 200g",8.29,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22549-01590898857-CJGKCZSu-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22549-01590898857-CJGKCZSu.png']","Löskaffee Gold, 200g  Der gefriergetrocknete 100% lösliche Kaffee ergibt ca. 100-120 Tassen - ob zu Hause oder im Büro, der clever Löskaffee Gold ist im Handumdrehen zubereitet und sorgt für aromatischen Kaffee-Genuss! Einfach clever  Gefriergetrocknet  Rainforest Alliance zertifiziert  100% löslicher Kaffee Löslicher Kaffee gemahlen",2722549,,Zum Inhalt,€,2722549
https://www.cleverleben.at/produkt/energy-drink-kiwi-250ml-2723673,"Energy Drink Kiwi, 250ml",0.49,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23673-01038603615-BkOP7zRx.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23673-01038603615-BkOP7zRx-medium.png']","Energy Drink Kiwi, 250ml  Für mehr Energie bei der Arbeit, beim Sport oder unterwegs Der clever Energy Drink Kiwi ist der ideale Begleiter für den Sommer! Einfach clever  steigert die Energie  mit belebendem Koffein und Taurin  eiskalt und pur genießen Energy Drink mit Kiwigeschmack",2723673,,Zum Inhalt,€,2723673
https://www.cleverleben.at/produkt/smoothie-ananas-banane-und-kokos-250ml-2720849,"Smoothie Ananas, Banane  Kokos, 250ml",1.29,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20849-01953501813-JLWX_s_X-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20849-01953501813-JLWX_s_X.png']","Smoothie Ananas, Banane  Kokos, 250ml  Der clever Smoothie in der fruchtig-frischen Geschmacksrichtung Ananas, Banane  Kokos kommt in einer Flasche aus 50% recyceltem PET und ist laktosefrei und vegan. Zudem kommt er ganz ohne Zuckerzusatz aus und macht es daher kinderleicht, täglich Obst zu essen. Zubereitung aus Fruchtsaft und Fruchtmark mit Kokosmilch",2720849,,Zum Inhalt,€,2720849
https://www.cleverleben.at/produkt/limonade-orange-15l-2720967,"Limonade Orange, 1,5L",0.86,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20967-0249331675-bbNp34B9.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20967-0249331675-bbNp34B9-medium.png']","Limonade Orange, 1,5L  Die clever Orange Classic ist die pure Erfrischung, die man am besten gekühlt genießen sollte. Die Limonade schmeckt herrlich fruchtig nach Orange und bringt sommerliches Flair nach Hause. Einfach clever  Limonade mit Orangengeschmack  am besten gekühlt genießen  Rainforest Alliance zertifiziert  vegan Orangenlimonade",2720967,,Zum Inhalt,€,2720967
https://www.cleverleben.at/produkt/energy-drink-blutorange-punsch-250ml-2723674,"Energy Drink Blutorange Punsch, 250ml",0.49,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23674-2065391717-MDkQLCrb.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23674-2065391717-MDkQLCrb-medium.png']","Energy Drink Blutorange Punsch, 250ml  Winterlicher Energie-Kick gefällig? Der Blutorange Punsch Energy Drink sorgt nicht nur für ein prickelndes Geschmacks-Erlebnis, sondern wirkt auch belebend für Körper und Geist! Einfach clever  steigert die Energie  mit belebenden Koffein und Taurin  mit Vitamin B6 und B12 Energy Drink mit Blutorangen-Zimt-Nelken-Geschmack",2723674,,Zum Inhalt,€,2723674
https://www.cleverleben.at/produkt/limonade-zitrone-15l-2720970,"Limonade Zitrone 1,5L",0.86,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20970-02140317098-SH9T0wbm.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20970-02140317098-SH9T0wbm-medium.png']","Limonade Zitrone 1,5L  Die clever Zitrone Classic schmeckt herrlich zitronig - das ist die perfekte Erfrischung, am besten eisgekühlt genießen! Einfach clever  Limonade mit Zitronengeschmack  am besten gekühlt genießen  vegan Erfrischungsgetränk mit Zitronengeschmack",2720970,,Zum Inhalt,€,2720970
https://www.cleverleben.at/produkt/limonade-orange-zero-15l-2720968,"Limonade Orange Zero, 1,5L",0.86,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20968-1453182242-2VwcITIj-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20968-1453182242-2VwcITIj.png']","Limonade Orange Zero, 1,5L  Die clever Orange Zero ist die pure Erfrischung, die man am besten gekühlt genießen sollte. Die Limonade schmeckt herrlich fruchtig nach Orange und bringt sommerliches Flair nach Hause. Einfach clever  Limonade mit Zitronengeschmack  Ohne Zuckerersatz  am besten gekühlt genießen Orangenlimonade mit Süßungsmittel, Fruchtgehalt 3%",2720968,,Zum Inhalt,€,2720968
https://www.cleverleben.at/produkt/energy-drink-zero-250ml-2723728,"Energy Drink Zero, 250ml",0.49,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23728-1972109534-xjaob_I1-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23728-1972109534-xjaob_I1.png']","Energy Drink Zero, 250ml  Der clever Energy Drink Zero versorgt Körper und Geist schnell mit Energie. Belebendes Koffein und Taurin kombiniert mit Vitaminen sorgen für mehr körperliche und geistige Leistungsfähigkeit. Der clever Energy Drink Zero ohne Zucker vereint puren Geschmack mit dynamischer Wirkung. Einfach clever  ohne Zucker  steigert die Energie  mit belebendem Koffein und Taurin  eiskalt und pur genießen Energy Drink. Mit Süßungsmitteln.",2723728,,Zum Inhalt,€,2723728
https://www.cleverleben.at/produkt/energy-drink-weisser-pfirsich-250ml-2723671,"Energy Drink Weißer Pfirsich, 250ml",0.49,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23671-01966460962-FZIDIXqX-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23671-01966460962-FZIDIXqX.png']","Energy Drink Weißer Pfirsich, 250ml  Der neue clever Energy Drink in der fruchtigen Sorte weißer Pfirsich sorgt auch an heißen Sommertagen für einen erfrischenden Energie-Kick. Einfach clever  steigert die Energie  mit belebendem Koffein und Taurin  eiskalt und pur genießen Energy Drink mit Pfirsichgeschmack",2723671,,Zum Inhalt,€,2723671
https://www.cleverleben.at/produkt/energy-drink-ananas-250ml-2723672,"Energy Drink Ananas, 250ml",0.49,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23672-1926201013-OpnwkMQj-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23672-1926201013-OpnwkMQj.png']","Energy Drink Ananas, 250ml  Tropische Erfrischung gefällig? Mit dem clever Energy Drink in der Sorte Ananas holst du dir prickelndes Urlaubsfeeling direkt nach Hause. Einfach clever  steigert die Energie  mit belebendem Koffein und Taurin  eiskalt und pur genießen Energy Drink mit Ananasgeschmack",2723672,,Zum Inhalt,€,2723672
https://www.cleverleben.at/produkt/cola-dose-330ml-2723811,"Cola Dose, 330ml",0.39,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23811-02141645719-5nk9cdUJ.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23811-02141645719-5nk9cdUJ-medium.png']","Cola Dose, 330ml  Der Klassiker unter den Erfrischungsgetränken! Die clever Cola Classic ist am besten eisgekühlt zu genießen und die perfekte Erfrischung für unterwegs. Einfach clever  koffeinhaltiges Erfrischungsgetränk  Limonade mit Colageschmack  am besten gekühlt genießen Koffeinhaltiges Erfrischungsgetränk mit Cola-Geschmack",2723811,,Zum Inhalt,€,2723811
https://www.cleverleben.at/produkt/cola-zero-15l-2720966,"Cola Zero, 1,5L",0.86,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20966-992641937-6V6tt2ns.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-20966-992641937-6V6tt2ns-medium.png']","Cola Zero, 1,5L  Der Klassiker unter den Erfrischungsgetränken in der Zero-Variante! Die clever Cola Zero ist am besten eisgekühlt zu genießen und die perfekte Erfrischung. Einfach clever  ohne Zucker  Flasche aus 50% recyceltem PET  am besten gekühlt genießen Koffeinhaltiges Erfrischungsgetränk mit Cola Geschmack und Süßungsmitteln",2720966,,Zum Inhalt,€,2720966
https://www.cleverleben.at/produkt/mineralwasser-prickelnd-15l-274896,"Mineralwasser prickelnd, 1.5l",0.39,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4896-047572100-piV7uV5m-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4896-047572100-piV7uV5m.png']","Mineralwasser prickelnd, 1.5l  Das clever Mineralwasser prickelnd stammt aus der unberührten und naturgeschützten Urquelle aus Kobersdorf im waldreichen Burgenland. Der österreichischen Herkunft verdankt es seine kristallklare Reinheit und seinen frischen Geschmack. Die gleichbleibend gute Qualität und Reinheit unterliegt ständigen Kontrollen. Je nach Geschmack gibt es das clever Mineralwasser in den drei erfrischenden Varianten mild, still und prickelnd.  Innerhalb Österreichs werden unsere Filialen abhängig vom Standort beliefert mit Urquelle AT oder Fonte Guizza ITA, um eine Abdeckung der Verfügbarkeit sicherzustellen. Die jeweilige Quelle ist auf dem Etikett der Flasche ersichtlich. Einfach clever  aus der Urquelle in Kobersdorf im Burgenland  geeignet für natriumarme Ernährung  höchste Qualitätskontrollen Natürliches Mineralwasser, mit Kohlensäure versetzt",274896,,Zum Inhalt,€,274896
https://www.cleverleben.at/produkt/cappuccino-400g-27726,"Cappuccino, 400g",3.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-726-02044761538-52cV8o97-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-726-02044761538-52cV8o97.png']","Cappuccino, 400g  Für die schnelle und einfache Zubereitung von traumhaft cremigem Cappuccino mit Kaffeeweisser und Zucker. Für die Zubereitung von clever Cappuccino benötigt man keine Milch und er ist schnell löslich! Einfach clever  besonders cremig  schnell löslich Löslicher Kaffee mit Kaffeeweißer und Zucker",27726,,Zum Inhalt,€,27726
https://www.cleverleben.at/produkt/sirup-holunderblueten-273665,Sirup Holunderblüten,3.79,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3665-0382407694-CQ5HwXG5-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3665-0382407694-CQ5HwXG5.png']","Sirup Holunderblüten  Der clever Sirup Holunderblüten ist aufgrund seines feinen Geschmackes nach Holunderblüten ein Muss in jedem Haushalt. Als kühles Erfrischungsgetränk mit Mineral- oder Leitungswasser oder einfach als geschmackliches Highlight mit Sekt oder Weißwein - den Einsatzmöglichkeiten sind hierbei keine Grenzen gesetzt. Einfach clever  feines Erfrischungsgetränk zu jeder Jahreszeit  ohne Konservierungsstoffe  ohne Farbstoffe Holunderblütensirup, pasteurisiert",273665,,Zum Inhalt,€,273665
https://www.cleverleben.at/produkt/energy-drink-250ml-279973,"Energy Drink, 250ml",0.39,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-9973-600832298-LAE11E1B-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-9973-600832298-LAE11E1B.png']","Energy Drink, 250ml  Der clever Energy Drink versorgt Körper und Geist schnell mit Energie. Belebendes Koffein und Taurin kombiniert mit Vitaminen sorgen für mehr körperliche und geistige Leistungsfähigkeit. Purer Geschmack mit dynamischer Wirkung. Einfach clever  steigert die Energie  mit belebendem Koffein und Taurin  mit Vitamin B6 und B12 Energy Drink",279973,,Zum Inhalt,€,279973
https://www.cleverleben.at/produkt/apfelnektar-15l-279716,"Apfelnektar, 1.5l",1.19,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-9716-0621708471-X5isaIyU.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-9716-0621708471-X5isaIyU-medium.png']","Apfelnektar, 1.5l  Der clever Apfelnektar aus Apfelsaftkonzentrat mit mind. 50% Fruchtgehalt ohne Zuckerzusatz verspricht eine optimale Erfrischung und eignet sich hervorragend für den puren Genuss oder zum Mischen mit Mineralwasser und anderen Säften. Einfach clever  Fruchtgehalt von mindestens 50%  praktisch wiederverschließbar Apfelnektar aus Apfelsaftkonzentrat, Fruchtgehalt mindestens 50%",279716,,Zum Inhalt,€,279716
https://www.cleverleben.at/produkt/cappuccino-ungesuesst-400g-273681,"Cappuccino ungesüßt, 400g",3.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3681-01573059217-g8GM4r56.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3681-01573059217-g8GM4r56-medium.png']","Cappuccino ungesüßt, 400g  Den clever Cappuccino gibt es nun auch in der kalorienarmen Version und kann nach persönlichem Geschmack gesüßt werden. Die besonders cremige und schnell lösliche Konsistenz verspricht einen hervorragenden Kaffeegenuss. Einfach clever  kalorienarm  besonders cremig  schnell löslich Löslicher Kaffee mit Kaffeeweißer",273681,,Zum Inhalt,€,273681
https://www.cleverleben.at/produkt/smoothie-erdbeere-banane-und-cranberry-250ml-279205,"Smoothie Erdbeere, Banane  Cranberry, 250ml",1.29,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-9205-1593011371-RECWe72U.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-9205-1593011371-RECWe72U-medium.png']","Smoothie Erdbeere, Banane  Cranberry, 250ml  Die clever Smoothies in den herrlich-fruchtigen Geschmacksrichtungen Ananas, Banane  Kokos, Erdbeer-Banane und Mango-Maracuja sind eine tolle Erfrischung und machen es kinderleicht, täglich Obst zu essen. Die köstlichen clever Smoothies kommen ganz ohne Zuckerzusatz aus und bestehen aus 100% Frucht. Einfach clever  100% Frucht  ohne Zuckerzusatz Mehrfruchtsaft mit Erdbeer-, Bananen- und Cranberrymark",279205,,Zum Inhalt,€,279205
https://www.cleverleben.at/produkt/sirup-himbeerzitrone-15l-273670,"Sirup Himbeer-Zitrone, 1,5L",2.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3670-1395467792-PnOstLdh.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3670-1395467792-PnOstLdh-medium.png']","Sirup Himbeer-Zitrone, 1,5L  Der clever Sirup Himbeer-Zitrone ist ein Klassiker unter den Getränken und sollte in keinem Haushalt fehlen. Fruchtiger Himbeergeschmack und spritzige Zitrone ergeben eine köstliche Erfrischung. Einfach clever  ohne Konservierungsstoffe  ohne Farbstoffe  Fruchtsaftanteil von mindestens 15% Fruchtsirup Himbeer-Zitrone. Fruchtanteil mindestens 15% pasteurisiert",273670,,Zum Inhalt,€,273670
https://www.cleverleben.at/produkt/trinkkakao-800g-27727,"Trinkkakao, 800g",4.69,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-727-0181187373-htIOW5q1-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-727-0181187373-htIOW5q1.png']","Trinkkakao, 800g  Der clever Trink-Kakao enthält Kalzium sowie wertvolle Vitamine und ist sowohl als Warmgetränk als auch als Kaltgetränk ein Trinkgenuss für Groß und Klein. Einfach clever  mit Calcium  Vitaminen  sofort löslich  aus nachhaltigem Kakao FairTrade zertifiziert Trinkkakaomischung aus 25% fettarmem Kakao mit Calcium und Vitaminen",27727,,Zum Inhalt,€,27727
https://www.cleverleben.at/produkt/wasser-plus-birne-melisse-15l-zuckerreduziert-273680,"Wasser plus Birne Melisse, 1,5L zuckerreduziert",0.69,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3680-2031340966-lie5hIVR-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3680-2031340966-lie5hIVR.png']","Wasser plus Birne Melisse, 1,5L zuckerreduziert  Die clever Wasser Plus Sorte Birne-Melisse kombiniert die Frische eines spritzigen Wassers mit natürlichen Aromen aus Birne und Melisse, ohne jegliche Konservierungsstoffe. Einfach clever  natürlichen Aromen  ohne Zuckerzusatz  ohne Konservierungsstoffe Erfrischungsgetränk mit Birnen-Melisse-Geschmack, Fruchtgehalt min. 2,9%",273680,,Zum Inhalt,€,273680
https://www.cleverleben.at/produkt/sirup-orangeade-15l-273667,"Sirup Orangeade, 1,5L",3.79,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3667-01506704819-hm6DJgnI.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3667-01506704819-hm6DJgnI-medium.png']","Sirup Orangeade, 1,5L  Die clever Orangeade ist ein Klassiker unter den Sirups und eignet sich hervorragend als Erfrischungsgetränk und Durstlöscher. Im Verhältnis 17 mit Wasser gemischt schmeckt die clever Orangeade besonders gut und erfrischend. Einfach clever  ideale Erfrischung  ohne Konservierungsstoffe  Fruchtanteil von mindestens 15% Fruchtsirup Orangeade. Fruchtanteil mindestens 10% pasteurisiert",273667,,Zum Inhalt,€,273667
https://www.cleverleben.at/produkt/mineralwasser-mild-15l-274898,"Mineralwasser mild, 1,5l",0.39,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4898-1131271117-ie7FaHpv-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-4898-1131271117-ie7FaHpv.png']","Mineralwasser mild, 1,5l  Das natürliche clever Mineralwasser mild stammt aus der unberührten und naturgeschützten Urquelle aus Kobersdorf im waldreichen Burgenland. Der österreichischen Herkunft verdankt es seine kristallklare Reinheit und seinen frischen Geschmack. Die gleichbleibend gute Qualität und Reinheit unterliegt ständigen Kontrollen. Je nach Geschmack gibt es das clever Mineralwasser in den drei erfrischenden Varianten mild, still und prickelnd. Einfach clever  aus der Urquelle in Kobersdorf im Burgenland  geeignet für natriumarme Ernährung  höchste Qualitätskontrollen  Innerhalb Österreichs werden unsere Filialen abhängig vom Standort beliefert mit Urquelle AT oder Fonte Guizza ITA, um eine Abdeckung der Verfügbarkeit sicherzustellen. Die jeweilige Quelle ist auf dem Etikett der Flasche ersichtlich. Natürliches Mineralwasser, mit Kohlensäure versetzt",274898,,Zum Inhalt,€,274898
https://www.cleverleben.at/produkt/smoothie-mango-und-maracuja-250ml-278769,"Smoothie Mango  Maracuja, 250ml",1.29,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-8769-0699036869-514Z9b8U-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-8769-0699036869-514Z9b8U.png']","Smoothie Mango  Maracuja, 250ml  Die clever Smoothies in den herrlich-fruchtigen Geschmacksrichtungen Ananas, Banane  Kokos, Erdbeer-Banane und Mango-Maracuja sind eine tolle Erfrischung und machen es kinderleicht, täglich Obst zu essen. Die köstlichen clever Smoothies kommen ganz ohne Zuckerzusatz aus und bestehen aus 100% Frucht. Einfach clever  100% Frucht  ohne Zuckerzusatz Mehrfruchtsaft mit Mangomark und Maracujasaft",278769,,Zum Inhalt,€,278769
https://www.cleverleben.at/produkt/natuerliches-mineralwasser-still-15l-276598,"Natürliches Mineralwasser still, 1,5L",0.39,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-6598-01024317770-QFvWua7O.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-6598-01024317770-QFvWua7O-medium.png']","Natürliches Mineralwasser still, 1,5L  Das clever Mineralwasser still stammt aus der unberührten und naturgeschützten Urquelle aus Kobersdorf im waldreichen Burgenland. Der österreichischen Herkunft verdankt es seine kristallklare Reinheit und seinen frischen Geschmack. Die gleichbleibend gute Qualität und Reinheit unterliegt ständigen Kontrollen. Je nach Geschmack gibt es das clever Mineralwasser in den drei erfrischenden Varianten mild, still und prickelnd.  Innerhalb Österreichs werden unsere Filialen abhängig vom Standort beliefert mit Urquelle AT oder Fonte Guizza ITA, um eine Abdeckung der Verfügbarkeit sicherzustellen. Die jeweilige Quelle ist auf dem Etikett der Flasche ersichtlich. Einfach clever  aus der Urquelle in Kobersdorf im Burgenland  geeignet für natriumarme Ernährung  höchste Qualitätskontrollen Natürliches Mineralwasser",276598,,Zum Inhalt,€,276598
https://www.cleverleben.at/produkt/semmelbroesel-1kg-271048,"Semmelbrösel, 1kg",1.39,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1048-1198295055-lSbBQeag.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-1048-1198295055-lSbBQeag-medium.png']","Semmelbrösel, 1kg  Die clever Semmelbrösel werden aus hochwertigem Weißgebäck hergestellt und sind ideal für knusprig panierte Speisen, Strudelfüllungen sowie für süße und pikante Knödel. Einfach clever  Semmelbrösel aus hochwertigem Weißgebäck  ideal zum Panieren von Speisen  für süße und pikante Knödel geeignet Semmelbrösel",271048,,Zum Inhalt,€,271048
https://www.cleverleben.at/produkt/blaetterteig-light-275g-2722453,"Blätterteig light, 275g",0.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22453-107912388-tKwrlV7Q-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22453-107912388-tKwrlV7Q.png']","Blätterteig light, 275g  Der clever Blätterteig Light punktet nicht nur im Geschmack, sondern lässt sich auch vielseitig anwenden und das mit 30% weniger Fett. Einfache und schmackhafte Zubereitung, ob mit süßer oder pikanter Füllung - der Kreativität sind keine Grenzen gesetzt. Einfach clever  Einfach und schnell zubereitet  ausgerollt auf Backpapier  mit 30% weniger Fett Blätterteig light, backfertig",2722453,,Zum Inhalt,€,2722453
https://www.cleverleben.at/produkt/muffin-mix-schoko-stracciatella-360g-2723163,"Muffin Mix Schoko Stracciatella, 360g",2.99,"['https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23163-0706693481-OEHF6q1a-medium.png', 'https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23163-0706693481-OEHF6q1a.png']","Muffin Mix Schoko Stracciatella, 360g  Flaumige Muffins im 4er-Pack der clever Muffin Mix besteht aus saftigem hellen und dunklen Rührteig mit Schokoladenstückchen aus Rainforest-zertifiziertem Kakao. Die Muffins eignen sich ideal als Snack zum Mitnehmen oder als süße Jause für die ganze Familie. Einfach clever  palmölfrei  saftig  flaumig  Rainforest-zertifizierter Kakao Rührkuchen hell und dunkel mit 11% Schokoladenstückchen",2723163,,Zum Inhalt,€,2723163
